rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
NYISO,NY,Rochester Gas & Electric Corp (RG&E),IOU,Term Dynamic Load Management (Term-DLM),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,competitive-bid $/kW capacity payment capped by a published Incentive Rate,Incentive Rate that caps maximum annual per-kW compensation was $26.25/kW in the January 2025 RFP (up from $25.50/kW in the December 2023 RFP); actual payment is set by accepted bid,Bids provide Load Relief in fixed 4-hour Call Windows on weekdays with at least 21 hours notice; minimum bid 50 kW of Cleared Quantity per aggregation per program and vintage year; proposed Load Relief amounts and locations must stay the same for each contract year,Term-DLM (RG&E PSC No. 19 - Electricity),Fixed 4-hour weekday call windows during the capability period,,,Yes,CSRP; DLRP; NYISO DR programs,Active,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B5042BD94-0000-C456-AF26-AB19A39C82AA%7D&DocTitle=RGE+Auto+and+Term+DLM+RFP,2026-09-10,Primary
NYISO,NY,Rochester Gas & Electric Corp (RG&E),IOU,Auto Dynamic Load Management (Auto-DLM),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,competitive-bid $/kW capacity payment capped by a published Incentive Rate,Incentive Rate that caps maximum annual per-kW compensation was $26.25/kW in the January 2025 RFP (up from $25.50/kW in the December 2023 RFP); actual payment is set by accepted bid,"Bids provide Load Relief with at least 10 minutes notice, up to 18 hours per day, 7 days a week; minimum bid 50 kW of Cleared Quantity per aggregation per program and vintage year; proposed Load Relief amounts and locations must stay the same for each contract year",Auto-DLM (RG&E PSC No. 19 - Electricity),"Up to 18 hours per day, 7 days a week, with 10 minutes notice",,,Yes,CSRP; DLRP; NYISO DR programs,Active,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B5042BD94-0000-C456-AF26-AB19A39C82AA%7D&DocTitle=RGE+Auto+and+Term+DLM+RFP,2026-09-10,Primary
NYISO,NY,Long Island Power Authority / PSEG Long Island,Federal/State,Time of Day Net Meter Bank Exchange,Export-Comp,Residential;SmallC&I,Solar+Storage;Battery,Opt-in,transfer of banked net-metering kWh credits between peak and off-peak credit banks,,Applies to customers who began net metering in 2018 or later and are billed on a Time-of-Day rate (rate 194 or 195); excess generation accrues in separate peak and off-peak energy banks; one transfer per bill cycle may be requested using the Excess Generation Exchange Authorization Form and is applied to the next bill,LIPA Tariff for Electric Service - Time of Day Net Metering,Peak weekdays 3:00pm-7:00pm; all other hours off-peak,,Net metering credits bank separately by TOD period; customers may move off-peak credits to offset peak usage one time per bill cycle,Yes-restricted,Time-of-Day Off-Peak Rate; Super Off-Peak Rate; Battery Storage Rewards,Active,https://www.psegliny.com/saveenergyandmoney/greenenergy/solarenergy/todnetmeter,2026-09-10,Primary
NYISO,NY,Orange & Rockland Utilities Inc (O&R),IOU,Term Dynamic Load Management (Term-DLM),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,competitive-bid $/kW Load Relief payment set through an annual RFP,,"Bids provide Load Relief in fixed 4-hour Call Windows on weekdays with at least 21 hours notice; PSC ordered utilities to procure longer-term DLM resources in addition to existing DR programs, with a minimum three-year contract term; O&R runs an annual vintage-year RFP (2027 vintage year currently solicited)",Term-DLM (Dynamic Load Management),Fixed 4-hour weekday call windows,,,Yes,CSRP; DLRP; NYISO DR programs,Active,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B90B1368C-0000-C331-A0EC-CEBAF516BD9E%7D&DocTitle=OandR+2025+Vintage+Year+Term-+and+Auto-DLM+RFP,2026-09-10,Primary
NYISO,NY,Orange & Rockland Utilities Inc (O&R),IOU,Auto Dynamic Load Management (Auto-DLM),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,competitive-bid $/kW Load Relief payment set through an annual RFP,,"Bids provide Load Relief with at least 10 minutes notice, up to 18 hours per day, 7 days a week; minimum three-year contract term under the PSC longer-term DLM procurement directive",Auto-DLM (Dynamic Load Management),"Up to 18 hours per day, 7 days a week, with 10 minutes notice",,,Yes,CSRP; DLRP; NYISO DR programs,Active,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B90B1368C-0000-C331-A0EC-CEBAF516BD9E%7D&DocTitle=OandR+2025+Vintage+Year+Term-+and+Auto-DLM+RFP,2026-09-10,Primary
NYISO,NY,Central Hudson Gas & Electric Corp,IOU,Peak Perks Custom Savings Program,CPP-PTR,Residential,GeneralLoad;Battery;Thermostat/AC,Opt-in,sign-on reward + $/kW peak-time rebate on measured event-hour reduction,$25 sign-on reward plus $50 per kW saved during conservation events relative to the customer's average usage in those hours,Open to selected customers in specific energy-constrained areas; events called June 1 through September 30 between noon and 8 p.m.,Peak Perks Custom Savings,"Event window Jun 1-Sep 30, 12:00pm-8:00pm",,,Yes,Peak Perks My Thermostat Rewards; Value Stack / net metering,Active,https://cenhudpeakperks.com/custom-savings/,2026-09-10,Primary
NYISO,NY,Central Hudson Gas & Electric Corp,IOU,EV ChargeSmart Residential Managed Charging Program,EV-Rate,Residential,EV/EVSE,Opt-in,enrollment bonus + quarterly $/kWh off-peak charging incentive,"$25 bonus after three months of successful participation; quarterly participation incentive equal to total off-peak charging kWh times the Savings Rate, which was $0.04/kWh as of Feb 1 2026",Year-round incentives for charging after 7 p.m. and before 2 p.m.; the Savings Rate is recalculated as the sum of the difference between the flat standard residential delivery rate and the off-peak residential TOU delivery rate plus the difference between standard flat supply charges and off-peak supply charges,EV ChargeSmart (residential managed charging),"Off-peak charging after 7:00pm and before 2:00pm, year-round",Off-peak charging incentive $0.04/kWh (Savings Rate effective Feb 1 2026),,No,Electric Vehicle Whole Home Time of Use Rate; Peak Perks,Active,https://www.cenhud.com/globalassets/pdf/my-energy/evs/ch_ev_chargesmart_program_manual.pdf,2026-09-10,Primary
NYISO,NY,Orange & Rockland Utilities Inc (O&R),IOU,Smart Savers Thermostat Rewards (Bring Your Own Thermostat),DR-BYOT,Residential,Thermostat/AC,Opt-in,upfront enrollment rebate,$85 rebate for enrolling an eligible smart thermostat (available as an instant $85 rebate at checkout in the myORUstore),"Maximum of about 10 adjustments each summer between May 1 and September 30; adjustment periods typically no longer than four hours and generally between 11:00 a.m. and 11:00 p.m. on weekdays; requires an O&R electric account, central air conditioning, a Wi-Fi network and an eligible smart thermostat; customers may opt out of an adjustment",Smart Savers Thermostat Rewards,Adjustment window weekdays 11:00am-11:00pm May 1-Sep 30,,,No,Residential Time-of-Use Rate; SmartCharge New York,Active,https://www.oru.com/en/save-money/rebates-incentives-credits/new-york-customers/incentives-for-residential-customers-ny/thermostat-rebate,2026-09-10,Primary
NYISO,NY,Central Hudson Gas & Electric Corp,IOU,Standby Service (Service Classification No. 14),Demand-Charge,SmallC&I;LargeC&I,Battery;Solar+Storage;Generator,Default,contract demand $/kW-month + as-used daily demand charges,,New standby rates under Service Classification No. 14 took effect January 1 2024; standby rates may be required for customers with on-site generation who do not qualify for net metering or the Value Stack; customers on standby rates must have interval metering recording at 15-minute to 1-hour intervals; rate detail appears at leaf 272 of the Central Hudson electric tariff; Central Hudson may exempt up to 100 non-NEM-eligible customers from standby rates,Service Classification No. 14 - Standby Service (Central Hudson PSC No. 15 - Electricity),,,Customers taking standby service generally take Value Stack rather than net metering,Yes,Value Stack (VDER); CSRP; TDR,Active,https://www.cenhud.com/en/account-resources/rates/standby-rates/,2026-09-10,Primary
NYISO,NY,Long Island Power Authority / PSEG Long Island,Federal/State,Standby Service (Service Classification No. 12),Demand-Charge,Residential;SmallC&I;LargeC&I,Battery;Solar+Storage;Generator,Default,monthly service charge + contract demand $/kW + as-used daily demand charges with a 3-period time-of-use structure,,"Effective January 1 2026; replaces the former SC 12 Back-Up and Supplemental Service and closed Rate Code 681. Commercial standby is Rate Code 682 with eleven sub-rate codes; optional residential standby rates are also offered. Mandatory for about 72 existing commercial customers, optional for most others (SC-5, SC-7, SC-10, SC-13, unmetered and non-AMI customers may not opt in). Existing mandatory customers default to a five-year phase-in running Jan 1 2026 through Dec 31 2030, with full standby rates for everyone on Jan 1 2031; new customers taking service after the amendment date pay full standby rates with no phase-in. Optional Rate Customers must have an AMI meter and, if they switch back to a flat non-time-varying rate, cannot return to standby or another time-varying rate for at least one year. Standby customers qualifying for Rate 285-Primary or Rate 285-Transmission who take Authority supply are billed supply hourly at LBMP plus capacity based on their individual capacity tag. Peak-to-off-peak as-used daily demand ratio is 1.25:1, producing a summer-to-winter demand rate ratio of 2.25; the Super Off-Peak period incurs no as-used daily demand charge",Service Classification No. 12 - Standby Service (LIPA Tariff for Electric Service); Rate Code 682,"Summer (Jun-Sep): Peak 3pm-7pm M-F excluding federal holidays; Off-Peak 8am-3pm and 7pm-10pm M-F plus 8am-10pm weekends and federal holidays; Super Off-Peak 10pm-8am every day. Winter (Oct-May): no Peak period, Off-Peak 8am-10pm every day, Super Off-Peak 10pm-8am every day",As-used daily demand charged in Peak and Off-Peak periods only; Super Off-Peak (10pm-8am) has no as-used daily demand charge,,Yes,Buyback Service (SC 11); Battery Storage Rewards; System Peak Relief Program,Active,https://www.lipower.org/wp-content/uploads/2025/12/6.-Consideration-of-Approval-of-Tariff-Changes.pdf,2026-09-10,Primary
NYISO,NY,Long Island Power Authority / PSEG Long Island,Federal/State,Buyback Service (Service Classification No. 11),Export-Comp,SmallC&I;LargeC&I,Battery;Solar+Storage;Generator,Opt-in,"customer charge + buyback contract demand charge on injections, set equal to the applicable Standby Service rates",,"Updated effective January 1 2026 alongside the new Standby Service rates. Buyback Service applies to customers with on-site generation exporting power to the Authority. The tariff adds a Customer Charge and a Buyback Contract Demand Charge on the customer's injections, with Customer and Contract Demand rates set equal to those of the applicable Standby Service rate for the customer's requirements from the system. Consistent with the PSC Allocated Cost of Service Order, stand-alone Energy Storage Systems that reach Step 3 of the Small Generator Interconnection Procedures before December 31 2030 are exempt from Buyback Contract Demand Charges for 15 years from the project's in-service date. Buyback rates remain under Rate Code 289",Service Classification No. 11 - Buyback Service (LIPA Tariff for Electric Service); Rate Code 289,,,"Export from on-site generation is compensated under Buyback Service; a Buyback Contract Demand Charge now applies to injections, with a 15-year exemption for stand-alone storage reaching SGIP Step 3 before Dec 31 2030",Yes-restricted,Standby Service (SC 12); Value Stack (VDER); Battery Storage Rewards,Active,https://www.lipower.org/wp-content/uploads/2025/12/6.-Consideration-of-Approval-of-Tariff-Changes.pdf,2026-09-10,Primary
NYISO,NY,Long Island Power Authority / PSEG Long Island,Federal/State,Residential Charger Rebate Program,EV-Rate,Residential,EV/EVSE,Opt-in,upfront rebate on a qualifying Level 2 EV charger,$100 rebate for a qualified Level 2 charger from the EPRI Vetted Product List; customers in Disadvantaged Communities or on the Household Assistance Program receive an additional $300 for a total of $400,Charger must appear on the EPRI Vetted Product List filtered to PSEG-Long Island; program open with an expected end date of December 31 2026,Residential Charger Rebate Program,,,,No,Time-of-Day Off-Peak Rate; Super Off-Peak Rate,Active,https://www.psegliny.com/saveenergyandmoney/greenenergy/ev/residentialcustomers/chargerrebate,2026-09-10,Primary
