rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
NYISO,NY,Consolidated Edison Co of New York (Con Edison),IOU,Bring Your Own Battery (BYOB) residential direct load control,DR-BYOD,Residential;SmallC&I,Battery;Solar+Storage,Opt-in,annual $/kW-yr performance payment (design follows Joint Utilities BYOB template),,PSC-directed residential storage direct load control program; NYSERDA reported launch expected later in 2026,,,,,Yes,NYSERDA Residential Energy Storage Incentive,Proposed/pending,https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Programs/Energy-Storage/2026-01-22-Utility-DLM-Program-Overview.pdf,2026-09-10,Primary
NYISO,NY,Central Hudson Gas & Electric Corp,IOU,Bring Your Own Battery (BYOB) residential direct load control,DR-BYOD,Residential;SmallC&I,Battery;Solar+Storage,Opt-in,annual $/kW-yr performance payment (design follows Joint Utilities BYOB template),,PSC-directed residential storage direct load control program; NYSERDA reported launch expected later in 2026,,,,,Yes,NYSERDA Residential Energy Storage Incentive,Proposed/pending,https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Programs/Energy-Storage/2026-01-22-Utility-DLM-Program-Overview.pdf,2026-09-10,Primary
NYISO,NY,New York State Energy Research and Development Authority (NYSERDA) - statewide,Federal/State,Residential Energy Storage Incentive (market rate),Storage-Incentive,Residential,Battery;Solar+Storage,Opt-in,upfront fixed $/kWh incentive paid through participating contractor; declining MWh block structure by region,,"Up to 25 kWh of storage capacity per home; first-come first-served; block rates vary by region (NYC, Westchester, Rest of State, Long Island) and decline as blocks fill; from 3/1/2026 projects in National Grid, NYSEG and RG&E territory must also enroll in the utility BYOB program (other utilities on rolling dates)",,,,,Yes,Utility Bring Your Own Battery programs; NY-Sun; VDER Value Stack,Active,https://www.nyserda.ny.gov/All-Programs/Energy-Storage-Program/Developers-and-Contractors/Residential-and-Retail-Storage-Incentives/Residential-Dashboard,2026-09-10,Primary
NYISO,NY,New York State Energy Research and Development Authority (NYSERDA) - statewide,Federal/State,Retail Energy Storage Incentive (market rate),Storage-Incentive,SmallC&I;LargeC&I,Battery;Solar+Storage,Opt-in,upfront fixed $/kWh incentive; declining MWh block structure by region,,"New commercial-scale distributed storage up to 5 MW, behind the meter or interconnected to the distribution network; project must provide customer value under an IOU rate (demand-charge offset, utility DR participation, or VDER compensation); block rates vary by region and decline as blocks fill",,,,,Yes,Utility DR programs; VDER Value Stack; NYSERDA Bulk Storage (>5 MW),Active,https://www.nyserda.ny.gov/All-Programs/Energy-Storage-Program/Developers-and-Contractors/Residential-and-Retail-Storage-Incentives/Retail-Incentive-Dashboard,2026-09-10,Primary
NYISO,NY,New York State Energy Research and Development Authority (NYSERDA) - statewide,Federal/State,Residential Inclusive Storage Incentive (ISI),Storage-Incentive,Residential,Battery;Solar+Storage,Opt-in,enriched upfront $/kWh incentive for disadvantaged-community or income-eligible households,$450/kWh for Block 1 ($11.25M for a 10 MW / 25 MWh statewide block),Must meet all market-rate Residential Storage Incentive requirements plus one of: site in a Climate Justice Working Group DAC census tract; owner-occupied household under 80% AMI or SMI; or 1-4 unit affordable housing. 80 MW of the 200 MW residential program allocated to ISI. Long Island (LIPA/PSEG) NOT included,,,,,Yes,Utility Bring Your Own Battery programs; NY-Sun,Active,https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Programs/Energy-Storage/FINAL_20251204-ISI-Webinar.pdf,2026-09-10,Primary
NYISO,NY,New York State Energy Research and Development Authority (NYSERDA) - statewide,Federal/State,Retail Inclusive Storage Incentive (ISI),Storage-Incentive,SmallC&I;LargeC&I,Battery;Solar+Storage,Opt-in,enriched upfront $/kWh incentive for DAC-sited critical facilities and affordable housing,$350/kWh for Block 1 ($15.75M for a 15 MW / 45 MWh statewide block),Must meet all market-rate Retail Storage Incentive requirements plus all of: sited in a DAC census tract; behind-the-meter and configured for backup power during outages; at an eligible public/nonprofit critical facility or affordable housing. Minimum 60 MW allocated. CDG and remote-crediting projects ineligible. Long Island (LIPA/PSEG) NOT included,,,,,Yes,Utility DR programs; VDER Value Stack,Active,https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Programs/Energy-Storage/FINAL_20251204-ISI-Webinar.pdf,2026-09-10,Primary
NYISO,NY,New York State Energy Research and Development Authority (NYSERDA) - statewide,Federal/State,Long Island Single-Family Residential Storage Incentive,Storage-Incentive,Residential,Battery;Solar+Storage,Opt-in,upfront $/kWh incentive administered under the NY-Sun Program Manual,,Applies to residential storage installed in PSEG Long Island territory; administered separately from the statewide Residential Storage Incentive and governed by the NY-Sun Program Manual; not eligible for the statewide Inclusive Storage Incentive blocks,,,,,Yes,NY-Sun; PSEG Long Island DR programs,Active,https://www.nyserda.ny.gov/All-Programs/Energy-Storage-Program/Developers-and-Contractors/Residential-and-Retail-Storage-Incentives,2026-09-10,Primary
NYISO,NY,New York State Energy Research and Development Authority (NYSERDA) - statewide,Federal/State,NY-Sun Megawatt Block PV Incentive,Storage-Incentive,Residential;SmallC&I;LargeC&I,Solar+Storage,Opt-in,upfront $/W declining megawatt-block incentive paid through participating contractor,,"Block incentive levels ($/W) vary by region (Con Edison, Upstate, Long Island) and by sector, and decline as each megawatt block fills; adders exist for affordable housing and low-to-moderate-income customers",,,,,Yes-restricted,NYSERDA Residential/Retail Storage Incentive; VDER Value Stack; net metering,Active,https://www.nyserda.ny.gov/All-Programs/NY-Sun/Contractors/Dashboards,2026-09-10,Primary
NYISO,NY,Niagara Mohawk Power Corp (National Grid NY),IOU,Commercial System Relief Program (CSRP),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator;Thermostat/AC,Opt-in,$/kW-month reservation payment + $/kWh performance payment (or voluntary $/kWh only),Reservation Payment Option: $2.75/kW-month + $0.18/kWh performance for planned events. Voluntary Payment Option: $0.16/kWh planned event and $0.19/kWh unplanned event,"Capability period May 1-Sep 30; weekdays only, no weekends or holidays; planned events get at least 21 hours notice; unplanned events are voluntary; 1-hour test events called in the 3pm-7pm historic peak window; enroll by Apr 1 (May 1 start) or May 1 (Jun 1 start); direct enrollment requires 50 kW curtailment else use a CSP",Rule 62 - CSRP,Contracted call hours May-Sep weekdays; test window 3pm-7pm,,"Eligible SC 1, 1C, 2, 3, 3A, 4, 7 or 12; communicating billing interval meter required; dual participation with NYISO DR allowed but overlapping-event performance payments may be limited",Yes,Distribution Load Relief Program (DLRP); NYISO DR programs,Active,https://www.nationalgridus.com/Upstate-NY-Business/Demand-Response/Electric-Demand-Response,2026-09-10,Primary
NYISO,NY,Niagara Mohawk Power Corp (National Grid NY),IOU,Distribution Load Relief Program (DLRP),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,$/kW-month reservation payment + $/kWh performance payment (or voluntary $/kWh only),Reservation Payment Option: $5.00/kW-month + $0.18/kWh performance. Voluntary Payment Option: $0.16/kWh performance for planned events,Capability period May 1-Sep 30; eligibility and participation rate determined with a Curtailment Service Provider,,May-Sep capability period,,"Eligible SC 1, 1C, 2, 3, 3A, 4, 7 or 12; communicating billing interval meter required; dual participation with NYISO DR allowed but overlapping-event performance payments may be limited",Yes,Commercial System Relief Program (CSRP); NYISO DR programs,Active,https://www.nationalgridus.com/Upstate-NY-Business/Demand-Response/Electric-Demand-Response,2026-09-10,Primary
NYISO,NY,Niagara Mohawk Power Corp (National Grid NY),IOU,Term Dynamic Load Management (Term-DLM),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,competitive-bid $/kW reservation or $/kWh load-reduction payment,Load reduction option $0.10/kWh during events; reservation option set by bid acceptance and may exceed $20/kW,"Capability period May 1-Sep 30; weekdays only, no weekends or holidays; at least 21 hours notice for planned events; bids submitted through a CSP by the annual RFP deadline",,Contracted call window May-Sep weekdays,,"Eligible SC 1, 1C, 2, 3, 3A, 4, 7 or 12; communicating billing interval meter required; dual participation with NYISO DR allowed but overlapping-event performance payments may be limited",Yes,CSRP; DLRP; NYISO DR programs,Active,https://www.nationalgridus.com/Upstate-NY-Business/RFP/Term-DLM-and-Auto-DLM-Program-Request-for-Proposals,2026-09-10,Primary
NYISO,NY,Niagara Mohawk Power Corp (National Grid NY),IOU,Auto Dynamic Load Management (Auto-DLM),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,competitive-bid $/kW reservation or $/kWh load-reduction payment,Load reduction option $0.10/kWh during events; reservation option set by bid acceptance and may exceed $20/kW,Capability period May 1-Sep 30; events called 7 days a week including holidays; may be given less than 21 hours notice; must curtail during the call window specified in the RFP,,"Call window specified in participant RFP; May-Sep, 7 days/week",,"Eligible SC 1, 1C, 2, 3, 3A, 4, 7 or 12; communicating billing interval meter required; dual participation with NYISO DR allowed but overlapping-event performance payments may be limited",Yes,CSRP; DLRP; NYISO DR programs,Active,https://www.nationalgridus.com/Upstate-NY-Business/RFP/Term-DLM-and-Auto-DLM-Program-Request-for-Proposals,2026-09-10,Primary
NYISO,NY,Niagara Mohawk Power Corp (National Grid NY),IOU,Voluntary Time-of-Use Rate (SC-1 VTOU),EV-Rate,Residential,EV/EVSE;GeneralLoad;Battery,Opt-in,three-period TOU rate with EV bill-protection credit,Basic service charge $17.33/mo plus $3.11/mo incremental metering charge (waived for customers with proof of an EV as of 4/1/19); rates published in the SC-1 VTOU tariff. EV drivers taking National Grid supply get a one-time credit if 12 months on VTOU would have cost less on standard SC-1,1-year minimum term; annual election to stay or return to SC-1; TOU meter required; bill-comparison credit requires NY vehicle registration on file and National Grid (not ESCo) supply,SC-1 VTOU,"Delivery on-peak 7am-11pm, off-peak 11pm-7am; commodity super-peak 2pm-6pm Jun-Aug excluding weekends and holidays",,,Yes-restricted,Net metering / VDER; ConnectedSolutions BYOB,Active,https://www.nationalgridus.com/Upstate-NY-Home/Voluntary-Time-of-Use-Rate/Voluntary-Time-of-Use-Rate,2026-09-10,Primary
NYISO,NY,Niagara Mohawk Power Corp (National Grid NY),IOU,Optional Large Time-of-Use Rate (SC-1C),TOU-Rate,Residential,GeneralLoad;Battery;EV/EVSE,Opt-in,optional TOU rate; single delivery charge for all kWh with three seasonal commodity periods,Basic service charge $30.62/mo; commodity rates change monthly,"Originally a mandatory TOU rate for large residential and farm customers, since made optional; 1-year minimum term; TOU meter required; generally beneficial above ~2,500 kWh/month with ~80% of use shifted off-peak",SC-1C,Three commodity time periods with seasonal distinctions; one delivery charge for all kWh,,,Yes-restricted,Net metering / VDER; ConnectedSolutions BYOB,Active,https://www.nationalgridus.com/Upstate-NY-Home/Voluntary-Time-of-Use-Rate/Voluntary-Time-of-Use-Rate,2026-09-10,Primary
