rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
ISO-NE,CT,Connecticut Light & Power Co (Eversource CT),IOU,Residential Renewable Energy Solutions (RRES) - Netting Tariff,Export-Comp,Residential,Solar+Storage,Opt-in,monthly netting with net excess credited at retail + REC $/kWh (adders only) for 20 yrs; Solar Energy Adjustment charge on production,2026 applications: REC rate $0.000/kWh base; income-eligible adder $0.035/kWh; distressed-municipality adder $0.0175/kWh; Solar Energy Adjustment charge $0.0402/kWh of total solar production (2026 netting enrollees),20-yr tariff term,RRES Netting,,,Net excess production credited on-bill at retail rate (monthly netting),Yes-restricted,Energy Storage Solutions,Active,https://eversource-solar.zendesk.com/hc/en-us/articles/23446120004627-What-are-the-2025-vs-2026-CT-residential-incentive-rates-and-how-are-they-assigned,2026-09-26,Primary
ISO-NE,CT,Connecticut Light & Power Co (Eversource CT),IOU,Residential Renewable Energy Solutions (RRES) - Buy-All Tariff,Export-Comp,Residential,Solar+Storage,Opt-in,utility buys 100% of solar production at fixed $/kWh for 20 yrs; customer buys all load at retail,2026: $0.3289/kWh (2025: $0.3195); + income-eligible adder $0.055/kWh; distressed-municipality adder $0.0275/kWh,20-yr fixed term,RRES Buy-All,,,Buy-all at fixed $/kWh; no netting,Yes-restricted,Energy Storage Solutions,Active,https://eversource-solar.zendesk.com/hc/en-us/articles/23446120004627-What-are-the-2025-vs-2026-CT-residential-incentive-rates-and-how-are-they-assigned,2026-09-26,Primary
ISO-NE,CT,United Illuminating Co,IOU,Residential Renewable Energy Solutions (RRES) - Netting Tariff,Export-Comp,Residential,Solar+Storage,Opt-in,monthly netting with net excess credited at retail + REC $/kWh (adders only) for 20 yrs; Solar Energy Adjustment charge on production,2026 applications: REC rate $0.000/kWh base; income-eligible adder $0.035/kWh; distressed-municipality adder $0.0175/kWh; Solar Energy Adjustment charge $0.0402/kWh of total solar production (2026 netting enrollees),20-yr tariff term,RRES Netting,,,Net excess production credited on-bill at retail rate (monthly netting),Yes-restricted,Energy Storage Solutions,Active,https://eversource-solar.zendesk.com/hc/en-us/articles/23446120004627-What-are-the-2025-vs-2026-CT-residential-incentive-rates-and-how-are-they-assigned,2026-09-26,Secondary
ISO-NE,CT,United Illuminating Co,IOU,Residential Renewable Energy Solutions (RRES) - Buy-All Tariff,Export-Comp,Residential,Solar+Storage,Opt-in,utility buys 100% of solar production at fixed $/kWh for 20 yrs; customer buys all load at retail,2026: $0.3289/kWh (2025: $0.3195); + income-eligible adder $0.055/kWh; distressed-municipality adder $0.0275/kWh,20-yr fixed term,RRES Buy-All,,,Buy-all at fixed $/kWh; no netting,Yes-restricted,Energy Storage Solutions,Active,https://eversource-solar.zendesk.com/hc/en-us/articles/23446120004627-What-are-the-2025-vs-2026-CT-residential-incentive-rates-and-how-are-they-assigned,2026-09-26,Secondary
ISO-NE,CT,Connecticut Light & Power Co (Eversource CT),IOU,Time-of-Day Rate 7,TOU-Rate,Residential,Any,Opt-in,time-differentiated transmission and FMCC delivery components,,1-yr commitment; TOD meter installed free,Rate 7,On-peak weekdays 12pm-8pm; off-peak all other hours incl. weekends,,,Yes,Unknown,Active,https://www.eversource.com/residential/account-billing/manage-bill/about-your-bill/rates-tariffs/connecticut-time-of-day-rate-7,2026-09-26,Primary
ISO-NE,CT,United Illuminating Co,IOU,Time-of-Use Rate RT,TOU-Rate,Residential,Any,Opt-in,time-of-use energy pricing vs flat Rate R,"on-peak 33.4018c/kWh, off-peak 21.4557c/kWh (same summer Jun-Sep and winter); vs Rate R flat 26.5339c/kWh; basic service charge $13.02/mo (page labels values as $/kWh - clearly c/kWh)",Customers typically save 1-8%,Rate RT,On-peak weekdays 12pm-8pm; off-peak weekdays 8pm-12pm and all weekend,on 33.40c / off 21.46c per kWh,,Yes,Unknown,Active,https://www.uinet.com/w/time-of-day-rate-rt,2026-09-26,Primary
ISO-NE,CT,Connecticut Light & Power Co (Eversource CT),IOU,ConnectedSolutions - Smart Thermostat Demand Response,DR-BYOT,Residential;SmallC&I,Thermostat/AC;HeatPump,Opt-in,one-time enrollment reward + annual per-device reward,Residential: $50 enrollment ($100 income-eligible) + $20/yr per device; Small business: $50 enrollment + $200/yr per device,10-20 events/summer; Jun 1-Sep 30; 3-8pm; up to 3 hr; max +4F,,3-8pm Jun-Sep,,,No,Unknown,Active,https://www.energizect.com/explore-solutions/smart-thermostat-demand-response,2026-09-26,Primary
ISO-NE,CT,United Illuminating Co,IOU,UI Smart Savers Rewards (Avangrid) - Smart Thermostat,DR-BYOT,Residential,Thermostat/AC;HeatPump,Opt-in,one-time enrollment reward + annual per-device reward,$35 enrollment + $25/yr per device (enroll before Sep 1 for season reward),10-20 events/summer; Jun-Sep; 3-8pm; up to 3 hr,,3-8pm Jun-Sep,,,No,Unknown,Active,https://www.energizect.com/explore-solutions/smart-thermostat-demand-response,2026-09-26,Primary
ISO-NE,CT,Connecticut Light & Power Co (Eversource CT),IOU,Energize CT Commercial Demand Response - Daily Curtailment / Targeted Curtailment,DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery,Opt-in,$/kW pay-for-performance (via CSP or direct); interval-meter bonus,"Targeted: +$10/kW weekend bonus; up to $1,500 interval meter bonus; base $/kW rates not published on page",Daily: 30-60 events/season; Targeted: 3-8 events; Jun 1-Sep 30; 3-8pm; 2-3 hr; 24-hr notice,,3-8pm Jun-Sep,,,Yes,Energy Storage Solutions (C&I batteries enroll via ESS),Active,https://www.energizect.com/explore-solutions/commercial-demand-response,2026-09-26,Primary
ISO-NE,CT,United Illuminating Co,IOU,Energize CT Commercial Demand Response - Daily Curtailment / Targeted Curtailment,DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery,Opt-in,$/kW pay-for-performance (via CSP or direct); interval-meter bonus,"Targeted: +$10/kW weekend bonus; up to $1,500 interval meter bonus; base $/kW rates not published on page",Daily: 30-60 events/season; Targeted: 3-8 events; Jun 1-Sep 30; 3-8pm; 2-3 hr; 24-hr notice,,3-8pm Jun-Sep,,,Yes,Energy Storage Solutions (C&I batteries enroll via ESS),Active,https://www.energizect.com/explore-solutions/commercial-demand-response,2026-09-26,Primary
ISO-NE,NH,Public Service Co of New Hampshire (Eversource NH),IOU,ConnectedSolutions Battery Storage Demand Response (NH),VPP,Residential,Battery;Solar+Storage,Opt-in,$/kW-summer pay-for-performance on average event discharge,"$225 per average kW per season; typical 5 kW = $1,125/yr (page states program accepts applications from May 1)",30-60 events; Jun 1-Sep 30; 2-3 hr; 3-8pm; no draw ahead of extreme weather,,3-8pm Jun-Sep,,Export per interconnection agreement,Yes,Net Metering (NEM 2.0); NHCEF upfront battery incentive,Active,https://www.eversource.com/residential/save-money-energy/energy-efficiency-programs/demand-response/battery-storage-demand-response/nh,2026-09-26,Primary
ISO-NE,NH,Public Service Co of New Hampshire (Eversource NH),IOU,New Hampshire Clean Energy Fund (NHCEF) Home Battery Storage Incentive,Storage-Incentive,Residential,Battery;Solar+Storage,Opt-in,upfront $/kWh incentive (check after PTO + DR acceptance); no annual performance payments; 3-season DR commitment,"$230/kWh eligible capacity, max $3,000 per system; battery purchased after 2022-10-01; Enphase IQ / FranklinWH aPower only; funding limited",~40 DR events Jun-Sep 3-8pm; discharge floor 20% SOC; min 3 seasons participation,,3-8pm Jun-Sep,,,Yes,Net Metering,Active,https://www.eversource.com/residential/save-money-energy/energy-efficiency-programs/demand-response/nhcef-home-battery,2026-09-26,Primary
ISO-NE,NH,Public Service Co of New Hampshire (Eversource NH),IOU,Small Business Battery Storage (NH),Storage-Incentive,SmallC&I,Battery,Opt-in,,,,,,,,Yes,Unknown,Active,https://www.eversource.com/business/save-money-energy/energy-efficiency-programs/demand-response/small-business-battery-storage,2026-09-26,Unverified
ISO-NE,NH,Public Service Co of New Hampshire (Eversource NH),IOU,Residential Time-of-Day Delivery Service Rate R-OTOD-2,TOU-Rate,Residential,Any,Opt-in,time-differentiated transmission and distribution delivery charges,,,Rate R-OTOD-2 (eff. 2026-02-01),On-peak Mon-Fri 1pm-7pm; off-peak all other hours,,,Yes,Unknown,Active,https://tou.tools/utilities/public-service-co-of-nh/,2026-09-26,Secondary
ISO-NE,NH,Public Service Co of New Hampshire (Eversource NH),IOU,Net Energy Metering Tariff - Alternative NEM (NEM 2.0),Export-Comp,All,Solar+Storage;Any,Opt-in,net excess kWh converted to monetary bill credit each cycle; carried forward,Small (<=100 kWAC): credit = 100% default energy service + 100% transmission + 25% distribution; no credit for SBC/stranded cost/storm recovery. Large (>100kW-1MW AC; 5MW municipal hosts): energy service only. LMI group adder +$0.025/kWh,"Non-bypassable charges (SBC, stranded cost, storm recovery) applied to all imports",NEM 2.0 / Alternative Net Metering tariff (since 2017-09-01),,,~energy + transmission + 25% distribution per exported kWh (monetary credit),Yes-restricted,ConnectedSolutions (Eversource NH),Active,https://www.energy.nh.gov/sites/g/files/ehbemt551/files/inline-documents/sonh/group-net-metering-overview-on-line-bill-crediting-lmi-adder.pdf,2026-09-26,Primary
ISO-NE,NH,Unitil Energy Systems (NH),IOU,Net Energy Metering Tariff - Alternative NEM (NEM 2.0),Export-Comp,All,Solar+Storage;Any,Opt-in,net excess kWh converted to monetary bill credit each cycle; carried forward,Small (<=100 kWAC): credit = 100% default energy service + 100% transmission + 25% distribution; no credit for SBC/stranded cost/storm recovery. Large (>100kW-1MW AC; 5MW municipal hosts): energy service only. LMI group adder +$0.025/kWh,"Non-bypassable charges (SBC, stranded cost, storm recovery) applied to all imports",NEM 2.0 / Alternative Net Metering tariff (since 2017-09-01),,,~energy + transmission + 25% distribution per exported kWh (monetary credit),Yes-restricted,ConnectedSolutions (Eversource NH),Active,https://www.energy.nh.gov/sites/g/files/ehbemt551/files/inline-documents/sonh/group-net-metering-overview-on-line-bill-crediting-lmi-adder.pdf,2026-09-26,Primary
ISO-NE,NH,Unitil Energy Systems (NH),IOU,Time of Use (Whole House) Residential Rate TOU-R,TOU-Rate,Residential,Any,Opt-in,3-period TOU on delivery + fixed energy service,"All-in (fixed energy service, Aug 2026-Jan 2027): off-peak $0.18188/kWh, mid-peak $0.18887, on-peak $0.60857; delivery-only on 29.857c/mid 7.254c/off 6.625c; customer charge $16.22/mo; vs standard R delivery $0.11372 + energy $0.14348 (eff. 2026-09-01)",,TOU-R,On-peak Mon-Fri 3-8pm; mid-peak Mon-Fri 6am-3pm; off-peak Mon-Fri 8pm-6am + weekends/holidays,"on 60.86c / mid 18.89c / off 18.19c per kWh (all-in, default fixed energy service)",,Yes,Net Metering,Active,https://unitil.com/sites/default/files/2024-01/NH-Residential-Electric-Rates.pdf,2026-09-26,Primary
ISO-NE,NH,Unitil Energy Systems (NH),IOU,Time of Use (Electric Vehicle) Residential Rate TOU-EV-R,EV-Rate,Residential,EV/EVSE,Opt-in,separately metered 3-period TOU for EV charging only,"All-in (Aug 2026-Jan 2027): off-peak $0.17374/kWh, mid $0.18073, on-peak $0.60043; customer charge $5.26/mo (eff. 2026-09-01)",EV charging load only,TOU-EV-R,On-peak Mon-Fri 3-8pm; mid-peak Mon-Fri 6am-3pm; off-peak otherwise,on 60.04c / mid 18.07c / off 17.37c per kWh,,No,Unknown,Active,https://unitil.com/sites/default/files/2024-01/NH-Residential-Electric-Rates.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,Energy Storage System Service (Tesla Powerwall lease),VPP,Residential;SmallC&I,Battery;Solar+Storage,Opt-in,"utility-owned leased battery; customer pays lease, GMP controls dispatch for peak/wholesale value","Two Tesla Powerwalls (or equivalent): $55/month x 120 months ($6,600 total) or $5,500 single upfront payment; lease covers $22,000 equipment+installation contribution; 60-month renewal with no monthly fee; early termination $450 + prorated equipment charge on $18,000 base","GMP continuous access/control for peak reduction (ISO-NE monthly/annual peaks, regional transmission) and wholesale value; available until 2026-09-30 unless otherwise ordered; non-TOU customers only",Energy Storage System Service tariff (eff. 2024-05-25),,,,Yes,Net Metering,Active,https://static.greenmountainpower.com/tariffs/add-ons/Energy-Storage-System.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,Bring Your Own Device (BYOD) Program,VPP,Residential;SmallC&I,Battery;Solar+Storage,Opt-in,upfront $/kW incentive for 10-yr shared GMP access (grid charging required); prorated clawback on early exit,"Backup-only: $850/kW (3-hr duration) or $950/kW (4-hr), up to 10 kW (max $9,500; +$100/kW in GMP constrained areas); Self-consumption: flat $850 (+$100 constrained); software fee $3.97/month; access-disruption fee $12.70/kW-month after 30 days",10-yr (120-month) term; GMP controls for peaks/wholesale; available until 2026-09-30 unless otherwise ordered; non-TOU customers only,BYOD tariff (eff. 2023-08-17),,,,Yes,Net Metering,Active,https://static.greenmountainpower.com/tariffs/add-ons/Bring-Your-Own-Device.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,Energy Storage Access Program (ESAP) Rider,Storage-Incentive,Residential,Battery,Opt-in,no-cost Powerwall lease for income-eligible customers funded by VT DPS ESAP grant,"$0 lease: 2 Tesla Powerwalls 10 yrs + 60-month renewal at no monthly/upfront cost; household income <=120% AMI; priority to lowest-income, disadvantaged, frequent-outage medical needs",Available while DPS ESAP grant funds last,ESAP Rider (eff. 2024-06-04),,,,Yes,Unknown,Active,https://static.greenmountainpower.com/tariffs/add-ons/Energy-Storage-Access-Program-Rider.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,Residential Time-of-Use Service Rate 11,TOU-Rate,Residential,Any,Opt-in,2-period TOU,Peak $0.34072/kWh; off-peak $0.14522/kWh; customer charge $0.830/day (eff. 2025-10-01),1-yr minimum,Rate 11,Peak = 8 consecutive hours between 1pm-9pm Mon-Fri (specific window posted); all else off-peak,peak 34.07c / off 14.52c per kWh,,Yes,Unknown,Active,https://static.greenmountainpower.com/tariffs/rates/Rate-11-Residential-Time-of-Use.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,Residential Seasonal Time-of-Use Service Rate 22,TOU-Rate,Residential,Any;HeatPump,Opt-in,seasonal 2-period TOU,Peak $0.34072/kWh; off-peak $0.14522/kWh; $0.830/day (eff. 2025-10-01),Advanced meter required; 1-yr minimum,Rate 22,May-Oct: 8 consecutive hrs within 1pm-9pm Mon-Fri; Nov-Apr: 4 hrs within 7:30-11:30am + 4 hrs within 4:30-8:30pm Mon-Fri,peak 34.07c / off 14.52c per kWh,,Yes,Unknown,Active,https://static.greenmountainpower.com/tariffs/rates/Rate-22-Residential-Time-of-Use.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,Residential TOU & Critical Peak Pricing Rate 14,CPP-PTR,Residential,Any,Opt-in,TOU with up to 10 critical peak days,Critical peak $0.87697/kWh; peak $0.33175/kWh; off-peak $0.14141/kWh; $0.830/day (eff. 2025-10-01),"Max 10 critical peak days/yr, weekdays May 1-Sep 30 (excl. Memorial Day, July 4, Labor Day); 8 consecutive hrs within 12-8pm; day-ahead notice by 6pm",Rate 14,Peak = 8 consecutive hrs within 1pm-9pm Mon-Fri; CPP 8 hrs within 12-8pm on called days,CPP 87.70c / peak 33.18c / off 14.14c per kWh,,Yes,Unknown,Active,https://static.greenmountainpower.com/tariffs/rates/Rate-14-Residential-TOU-Critical-Peak-Pricing.pdf,2026-09-26,Primary
ISO-NE,VT,Green Mountain Power,IOU,"Net-Metering (PUC Rule 5.100; 2026 Biennial Update, Case 26-0291-INV)",Export-Comp,All,Solar+Storage;Any,Opt-in,monthly bill credit on excess kWh at blended residential rate + REC adjustor + siting adjustor (adjustors fixed per system; apply to all kWh produced),"Blended residential rate $0.2071/kWh eff. 2026-08-01 (was $0.18398 since 2024); REC adjustor $0.00 if RECs transferred, -$0.04/kWh if retained; siting adjustors for new systems (CPG filed on/after 2026-08-01): Cat I -$0.05, Cat II -$0.05, Cat III -$0.07, Cat IV -$0.08/kWh",Cat I <=15 kW; Cat II 15-150 kW preferred site; Cat III 150-500 kW preferred site; Cat IV 15-150 kW non-preferred,GMP net-metering tariff (compliance tariff eff. 2026-08-01),,,e.g. new Cat I w/ RECs transferred: $0.2071 - $0.05 = ~$0.157/kWh excess credit,Yes-restricted,Energy Storage System Service; BYOD,Active,https://puc.vermont.gov/document/2026-biennial-update-net-metering-program,2026-09-26,Primary
ISO-NE,MA,Fitchburg Gas & Electric Light Co (Unitil MA),IOU,ConnectedSolutions C&I - Daily Dispatch,VPP,SmallC&I;LargeC&I,Battery,Opt-in,$/kW-summer pay-for-performance; 5-yr rate lock for new batteries; Unitil pays up to 120% of committed seasonal kW without written permission,$200/kW-summer (2023-06-08 materials),30-60 events/summer (~40 planned); 2-3 hr; 3-8pm Jun-Sep; batteries only for Unitil Daily Dispatch with battery-level data,,3-8pm Jun-Sep,,Exporting sites capped at 150% of site peak,Yes,Clean Peak Standard; ISO-NE FCM; SMART,Active,https://www.masssave.com/-/media/Files/PDFs/Business/CI-ConnectedSolutions-Offering-Materials_June-2023.pdf,2026-09-26,Primary
ISO-NE,MA,Fitchburg Gas & Electric Light Co (Unitil MA),IOU,ConnectedSolutions C&I - Targeted Dispatch,DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery,Opt-in,$/kW-summer pay-for-performance; CSPs must pass through minimum share to customer,$35/kW-summer + $10/kW-summer weekend bonus,1-8 events/summer; 3 hr; 3-8pm; Jun-Sep,,3-8pm Jun-Sep,,,Yes,Clean Peak Standard; ISO-NE demand resources,Active,https://www.masssave.com/-/media/Files/PDFs/Business/CI-ConnectedSolutions-Offering-Materials_June-2023.pdf,2026-09-26,Primary
ISO-NE,MA,Fitchburg Gas & Electric Light Co (Unitil MA),IOU,Electric Vehicle Time-of-Use Rate (MA residential),EV-Rate,Residential,EV/EVSE,Opt-in,separately metered 3-period TOU for EV charging,,12-month commitment; dedicated EV meter (customer installs socket),EV TOU,On-peak Mon-Fri 3-8pm (~3x standard); mid-peak Mon-Fri 6am-3pm (~standard); off-peak 8pm-6am + weekends/holidays,,,No,Unknown,Active,https://unitil.com/time-of-use/ev-tou,2026-09-26,Primary
ISO-NE,MA,Massachusetts Electric Co (National Grid MA),IOU,"ConnectedSolutions+ (locational, select communities)",VPP,Residential;SmallC&I,Battery;Thermostat/AC,Pilot,enhanced (above-standard) ConnectedSolutions incentives in constrained locations,,"Limited-time; 15 locations (Barre-Athol, Bridgewater, East Longmeadow/Hampden, Foxborough, Lynn, Malden, Medford, Millbury, Nantucket, Palmer, Plainville, Salem, Ware, Whitman, Worcester); expanded after first season 2025",,,,,Yes,ConnectedSolutions,Pilot,https://www.nationalgridus.com/MA-Home/Connected-Solutions/BatteryProgram,2026-09-26,Primary
ISO-NE,MA,Cape Light Compact,Municipal,Cape & Vineyard Electrification Offering (CVEO),Storage-Incentive,Residential,Battery;Solar+Storage;HeatPump,Pilot,turnkey no/low-cost solar + battery + heat pumps for low/moderate-income households,"Low-income (<=60% SMI): battery, solar, heat pumps at no cost (target ~25 batteries); moderate-income (61-80% SMI): low/no-cost heat pumps + solar, 0% HEAT loan for battery",,,,,,Yes,ConnectedSolutions,Pilot,https://www.capelightcompact.org/cveo/,2026-09-26,Secondary
ISO-NE,MA,Massachusetts Department of Energy Resources (DOER) - statewide,Federal/State,Clean Peak Standard - Near-Term Resource Multiplier (2024 emergency amendments to 225 CMR 21.00),Storage-Incentive,All,Battery;GeneralLoad,Opt-in,2x CPEC multiplier for 10 yrs from SOQ effective date,2x CPECs; capped at 50 MW total (DOER may raise); plus lowered 2024-2028 Minimum Standard and removal of minimum-obligation ratchet (ACP-decline ratchet retained),Standalone distribution-connected Qualified Energy Storage (not co-located with RPS resource) or distribution-connected Demand Response; no SOQ before 2025-01-01; COD before 2027-01-01,"225 CMR 21.00 (emergency regs 2024-07-19, follow-on 2024-10-11)",,,,Yes,ConnectedSolutions C&I,Active,https://cleanpeakmarketoutlook.com/doer-emergency-cps-again/,2026-09-26,Secondary
