rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,Automated Demand Response (ADR) incentive,DR-BYOD,SmallC&I;LargeC&I,GeneralLoad;Thermostat/AC;Battery,Opt-in,"Upfront $/kW incentive for OpenADR-capable automation, capped as a share of project cost","$200/kW for approved projects, up to 75% of eligible project costs","Requires enrollment in an eligible PG&E DR program (Peak Day Pricing or Capacity Bidding Program), OpenADR 2.0a/2.0b capability, 12 months billing history, and a 3-year (Standard option 1) or 5-year (option 2) participation commitment",Automated Demand Response program,n/a - enabling incentive,n/a,,Yes,REQUIRES co-enrollment in Peak Day Pricing or the Capacity Bidding Program,Active,https://www.pge.com/en/save-energy-and-money/energy-saving-programs/demand-response-programs/business-programs.html,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,Automated Response Technology (ART),VPP,Residential,Battery;Solar+Storage;Thermostat/AC;EV/EVSE,Opt-in,"Incentive set and paid by the third-party ART provider, not by PG&E",,Events may occur at any time and last 1 to 4 hours in a single day; day-ahead email notification. Enrollment is via a third-party provider. Batteries may export stored energy to the grid during events,Automated Response Technology (pge.com/art),Any time; 1-4 hour events,n/a,Battery may send energy to the grid during program events,Yes,"Mutually exclusive with SmartRate, SmartAC, WatterSaver and other PG&E residential DR - PG&E residential rule: a customer may participate in only ONE energy incentive / peak-hour / direct-bidding program at a time",Active,https://www.pge.com/en/save-energy-and-money/energy-saving-programs/demand-response-programs/automated-response-technology.html,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,SmartRate (residential critical peak pricing),CPP-PTR,Residential,GeneralLoad;Thermostat/AC;Battery,Opt-in,"Summer rate discount plus a high per-kWh surcharge during SmartRate event hours, with a first-year Bill Protection guarantee",,PG&E's page states SmartRate is 'risk free and backed by our Bill Protection guarantee'; the per-kWh credit and event surcharge are set in the underlying rate schedule and were not retrievable from the published tariff PDF path tested,SmartRate rate option,Summer SmartRate event days,,,Yes,Mutually exclusive with other PG&E residential DR programs - PG&E residential rule: a customer may participate in only ONE energy incentive / peak-hour / direct-bidding program at a time,Active,https://www.pge.com/en/account/rate-plans/smartrate.html,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,SmartAC,DR-DLC,Residential,Thermostat/AC,Opt-in,Bill credit for utility-controlled A/C cycling via a SmartAC switch,,Requires a central air conditioning unit; PG&E remotely shifts A/C load out of peak hours,SmartAC program,Summer peak event hours,n/a,n/a,No,Mutually exclusive with other PG&E residential DR programs - PG&E residential rule: a customer may participate in only ONE energy incentive / peak-hour / direct-bidding program at a time,Active,https://www.pge.com/en/save-energy-and-money/energy-saving-programs/demand-response-programs/smartac.html,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,WatterSaver,DR-DLC,Residential,ElectricWaterHeater;HeatPump,Opt-in,Enrollment bonus plus monthly participation credit,$50 gift card enrollment bonus plus $5 gift card credit for every month of participation,Requires an electric water heater; heating is shifted automatically to lower-cost hours,WatterSaver,Shifts water heating out of high-price hours,n/a,n/a,No,Mutually exclusive with other PG&E residential DR programs - PG&E residential rule: a customer may participate in only ONE energy incentive / peak-hour / direct-bidding program at a time,Active,https://www.pge.com/en/save-energy-and-money/energy-saving-programs/demand-response-programs.html,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,Behind-the-Meter Optimization of Load Technology (BOLT) Study,VPP,Residential,Battery;EV/EVSE;Thermostat/AC;Solar+Storage,Pilot,"One-time enrollment bonus plus a post-participation reward, per device","Behind-the-meter batteries up to $400 each; electric vehicles up to $125 each; smart thermostats up to $100 each. No device limit. Rewards paid in two stages (enrollment bonus, then after study participation)","Study, not a permanent tariff. Enrollment through study partners EnergyHub, Octopus or Uplight/Optiwatt. EV participants must have home charging",Behind-the-Meter Optimization of Load Technology Study,Peak demand periods,n/a,n/a,Yes,Runs through third-party aggregators; interaction with Smart Energy Program / Summer Discount Plan not stated on SCE's page,Pilot,https://www.sce.com/save-money/savings-programs/ways-to-save-at-home/what-is-demand-response,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,Smart Energy Program (SEP),DR-BYOT,Residential,Thermostat/AC,Opt-in,One-time sign-up bill credit plus annual bill credits for thermostat events,$75 one-time sign-up credit plus up to $50/year in bill credits for maintaining enrollment June 1 - Sept 30,Requires a qualifying smart thermostat with a central A/C system. SCE raises the thermostat setpoint up to 4 degrees during events; customer may override any event at any time,Smart Energy Program,"Summer event hours, June 1 - Sept 30",n/a,n/a,No,SCE states customers may be enrolled in only one A/C-based program at a time (SEP or Summer Discount Plan),Active,https://www.sce.com/residential/demand-response/smart-energy-program,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,Summer Discount Plan (SDP),DR-DLC,Residential;SmallC&I,Thermostat/AC,Opt-in,Monthly summer bill credits for utility-controlled A/C cycling,Up to $160/year in summer bill credits,Requires a central A/C system. SCE cycles the A/C off and on during events. The 'override' program option allows opting out of up to 5 events per year. Credits earned June 1 - Sept 30,Summer Discount Plan,"Summer event hours, June 1 - Sept 30",n/a,n/a,No,Mutually exclusive with the Smart Energy Program,Active,https://www.sce.com/save-money/savings-programs/enroll-in-savings-programs/summer-discount-plan,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,Capacity Bidding Program - Elect (CBP-E) and CBP-E Direct,VPP,Residential;SmallC&I;LargeC&I,Battery;GeneralLoad;Thermostat/AC;Solar+Storage,Opt-in,Capacity Payments plus Energy Payments; for CBP-E the aggregator sets what the customer receives,Aggregator-determined for CBP-E; CBP-E Direct pays based on event performance,"Summer-only, event-based. CBP-E Direct credits earned May 1 - Oct 31. Open to all customer classes",Schedule CBP,Summer event windows,n/a,n/a,Yes,"Aggregator-mediated; SCE lists AutoGrid, EnergyHub, Enersponse, Leap and Stem as third-party DR providers in its territory",Active,https://www.sce.com/save-money/savings-programs/enroll-in-savings-programs/capacity-bidding-program-elect,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,Critical Peak Pricing (CPP) - residential and non-residential,CPP-PTR,Residential;SmallC&I;LargeC&I,GeneralLoad;Battery,Opt-in,Monthly summer bill credits in exchange for much higher energy rates during CPP events,SCE states average savings around $50/year for residential participants,"12-15 CPP events per year, 4 p.m. to 9 p.m.; events may be called year-round including weekends and holidays. Monthly bill credits earned June 1 - Sept 30. First-year bill protection: total paid will not exceed what the customer would have paid on their prior rate. No penalties for not curtailing",Critical Peak Pricing (CPP) rate option; requires a TOU rate and Bundled Service from SCE,CPP events 4-9pm,Event-hour energy rates are significantly higher than the underlying TOU rate,Per NEM2 / Schedule NBT,Yes,Requires SCE bundled service on a TOU rate; not available to CCA or Direct Access generation customers,Active,https://www.sce.com/business/rates-financing/rate-plans/critical-peak-pricing,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,SmartShift Rewards,DR-DLC,Residential,ElectricWaterHeater;HeatPump,Opt-in,Enrollment reward plus monthly participation payments,$100 enrollment reward plus $5 to $10 per month of participation (SCE's comparison table cites a $50 sign-up credit and about $60/year average),Year-round. Heat pump water heaters require a thermostatic mixing valve and WiFi; electric resistance water heaters require WiFi (a free external communication device is available). Must be connected at least 2 weeks each month to earn the reward. Opt out at any time,SmartShift Rewards,Year-round,n/a,n/a,No,Unknown,Active,https://www.sce.com/save-money/savings-programs/ways-to-save-at-home/what-is-demand-response,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,"Charge Smart - SoCal (managed EV charging, operated with WeaveGrid)",EV-Rate,Residential,EV/EVSE,Opt-in,Sign-up bonus plus annual reward for allowing managed off-peak charging,$50 sign-up bonus plus $50 annually for up to three years,"Compatible with most smart chargers and Teslas. Customers may override the charging schedule at any time via dashboard or by texting 'Charge Now'. No penalty for opting out. SCE's cited ~$650/yr combined figure assumes TOU-D-PRIME off-peak charging, 12,000 miles/yr and 3.7 mi/kWh",Charge Smart - SoCal,Shifts charging to off-peak hours,n/a,n/a,No,Designed around TOU-D-PRIME,Active,https://weavegrid.com/sce/charge-smart-socal,2026-09-16,Primary
CAISO,CA,San Diego Gas & Electric Co (SDG&E),IOU,Schedule EV-TOU-5 - Domestic Time-of-Use for Households with Electric Vehicles,EV-Rate,Residential,EV/EVSE;Battery;Solar+Storage,Default,"TOU energy rate with a very deep super-off-peak period, plus a daily Base Services Charge","Base Services Charge $0.79343/day standard, $0.39688/day CARE(DRAH) and FERA",MANDATORY import rate for SDG&E Solar Billing Plan (NBT) customers. Otherwise requires a qualifying EV registered with the California DMV (or a natural gas home fueling pump),Schedule EV-TOU-5 (total rates table effective 2026-08-01),On-Peak 4-9pm; Super Off-Peak overnight/midday; Off-Peak all other. Summer = Jun-Oct,Total eff 2026-08-01: summer on-peak $0.80205 / off-peak $0.49627 / super-off-peak $0.13090; winter on-peak $0.52383 / off-peak $0.46566 / super-off-peak $0.12332 per kWh,"Per Schedule NBT (hourly ACC export credit, no ACC Plus adder) or NEM2 depending on vintage",Yes,Solar Billing Plan; SGIP; ELRP A.4,Active,https://www.sdge.com/sites/default/files/regulatory/8-1-26%20Schedule%20EV-TOU-5%20Total%20Rates%20Table.pdf,2026-09-16,Primary
CAISO,CA,San Diego Gas & Electric Co (SDG&E),IOU,Emergency Load Reduction Program A.4 - residential battery storage,VPP,Residential,Battery;Solar+Storage,Opt-in,"Per-event compensation for battery discharge, PAID BY THE BATTERY MANUFACTURER rather than by SDG&E",,"Events may be called any day of the week, 4-9 p.m., May through October; events last 1 to 3 hours. Triggered when CAISO issues an Emergency Energy Alert; SDG&E notifies the battery manufacturer, which dispatches the fleet. Enrollment is ONLY through a participating battery storage manufacturer. Available to bundled, Direct Access and CCA customers. Authority: CPUC D.21-12-015",ELRP A.4,"4-9pm, May-Oct",n/a - event compensation set by the battery manufacturer,Battery discharges to serve load and/or export during events,Yes,STACKS WITH the Time-of-Use Plus (TOU-DR-P) pricing plan. NOT compatible with a Rule 32 program. Enrolling in ELRP A.4 un-enrolls the customer from Power Saver Rewards,Active,https://www.sdge.com/residential/savings-center/energy-saving-programs/reduce-your-use/demand-response-residential-programs/ELRP,2026-09-16,Primary
CAISO,CA,San Diego Gas & Electric Co (SDG&E),IOU,Power Saver Rewards (SDG&E residential ELRP A.6),CPP-PTR,Residential,GeneralLoad;Thermostat/AC;Battery,Closed to new,$/kWh bill credit for load reduction during 4-9 p.m. events,$1.00/kWh of measured incremental load reduction while the program operated (CPUC ELRP A.6 rate),SDG&E stopped accepting applications as of 2025-11-01 and unenrolled participating customers; the program does not continue in 2026. Matches the CPUC statement that residential ELRP sunsets at the end of the 2025 program year,ELRP A.6,4-9pm May-Oct when called,n/a,n/a,Yes-restricted,Superseded for battery owners by ELRP A.4,Terminated,https://www.sdge.com/residential/savings-center/energy-saving-programs/reduce-your-use/power-saver-program,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,Schedule B-19 - Medium General Demand-Metered TOU Service (standard rate),Demand-Charge,LargeC&I,Battery;Solar+Storage;GeneralLoad,Default,Monthly $/kW demand charges (time-related peak/part-peak plus non-coincident maximum demand) + TOU energy + daily customer charge,"Secondary voltage, eff 2026-03-01: Maximum Peak Demand Summer $46.16/kW; Maximum Part-Peak Demand Summer $10.52/kW; Maximum Demand Summer $37.37/kW; Maximum Peak Demand Winter $2.31/kW; Maximum Demand Winter $37.37/kW. Primary voltage $37.89 / $8.54 / $29.11 / $1.69 / $29.11 per kW. Customer charge $58.62824/meter/day mandatory B-19, $11.36882/day voluntary B-19",Mandatory for customers whose maximum billing demand exceeded 499 kW for at least three consecutive months in the most recent 12 (and below the B-20 threshold). Demand is averaged over 15-minute intervals,"Schedule B-19 (Advice 7846-E, eff 2026-03-01)","SUMMER (Jun 1-Sep 30): Peak 4-9pm every day incl weekends/holidays; Partial-Peak 2-4pm and 9-11pm every day; Off-Peak all other. WINTER (Oct 1-May 31): Peak 4-9pm every day; Super Off-Peak 9am-2pm every day in March, April and May; Off-Peak all other",Secondary voltage energy eff 2026-03-01: summer peak $0.18648 / part-peak $0.14775 / off-peak $0.12037; winter peak $0.16188 / off-peak $0.12026 / super-off-peak $0.06442 per kWh,Per Schedule NBT or NEM2,Yes,Peak Day Pricing; Base Interruptible Program; Capacity Bidding Program; ELRP,Active,https://www.pge.com/tariffs/assets/pdf/tariffbook/ELEC_SCHEDS_B-19.pdf,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,Schedule B-19 Option S (storage rate option),Demand-Charge,LargeC&I,Battery;Solar+Storage,Opt-in,"Demand charges restructured to DAILY peak/part-peak $/kW plus a much smaller monthly non-coincident charge, with higher TOU energy rates - designed so a battery can shave demand day by day","Secondary voltage, eff 2026-03-01: Maximum Peak Demand Summer $1.60/kW PER DAY; Maximum Part-Peak Demand Summer $0.08/kW per day; Maximum Demand Summer $6.35/kW per monthly billing (all hours except 9am-2pm) plus $9.13/kW per monthly billing; Maximum Peak Demand Winter $1.22/kW per day; Winter Maximum Demand $6.35 + $9.13 per kW-month",ELIGIBILITY: storage system rated capacity in watts must be at least 10% of the customer's peak demand over the previous 12 months. Option S is subject to an ENROLLMENT CAP,"Schedule B-19, Option S (Sections 3 and 20)","SUMMER (Jun 1-Sep 30): Peak 4-9pm every day incl weekends/holidays; Partial-Peak 2-4pm and 9-11pm every day; Off-Peak all other. WINTER (Oct 1-May 31): Peak 4-9pm every day; Super Off-Peak 9am-2pm every day in March, April and May; Off-Peak all other",Secondary voltage energy eff 2026-03-01: summer peak $0.43568 / part-peak $0.25184 / off-peak $0.19137; winter peak $0.18276 / off-peak $0.14044 / super-off-peak $0.10462 per kWh - materially higher energy than standard B-19 in exchange for far lower monthly demand charges,Per Schedule NBT or NEM2,Yes,"Available to Bundled, Direct Access and CCA customers",Active,https://www.pge.com/tariffs/assets/pdf/tariffbook/ELEC_SCHEDS_B-19.pdf,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,Schedule B-19 Option R (standalone storage and renewable DG rate option),Demand-Charge,LargeC&I,Battery;Solar+Storage,Opt-in,Shifts most of the demand charge from time-related peak demand to non-coincident maximum demand,"Secondary voltage, eff 2026-03-01: Maximum Peak Demand Summer $6.50/kW; Maximum Part-Peak Demand Summer $1.87/kW; Maximum Demand Summer $36.61/kW; Maximum Peak Demand Winter $0.00/kW; Maximum Demand Winter $36.61/kW. Primary voltage $5.20 / $1.49 / $28.43 per kW","ELIGIBILITY (standalone storage): minimum discharge capacity at least 20 percent of the customer's annual peak demand over the previous 12 months. ELIGIBILITY (renewable DG): solar, wind, fuel cells or other eligible onsite renewable DG, subject to a participation cap","Schedule B-19, Option R (Sections 3 and 18)","SUMMER (Jun 1-Sep 30): Peak 4-9pm every day incl weekends/holidays; Partial-Peak 2-4pm and 9-11pm every day; Off-Peak all other. WINTER (Oct 1-May 31): Peak 4-9pm every day; Super Off-Peak 9am-2pm every day in March, April and May; Off-Peak all other",See Option R energy table in the tariff,Per Schedule NBT or NEM2,Yes,"Available to Bundled, Direct Access and CCA customers",Active,https://www.pge.com/tariffs/assets/pdf/tariffbook/ELEC_SCHEDS_B-19.pdf,2026-09-16,Primary
CAISO,CA,Pacific Gas and Electric Co (PG&E),IOU,Peak Day Pricing rates on Schedule B-19,CPP-PTR,LargeC&I,Battery;GeneralLoad,Opt-in,Summer demand-charge credits year-round in exchange for a flat surcharge on all usage during PDP events,"PDP charge $0.90/kWh on all usage during a PDP event. PDP demand credits (secondary voltage, eff 2026-03-01): Peak Summer ($6.72)/kW, Part-Peak Summer ($0.98)/kW; primary voltage ($6.61) and ($0.97) per kW",9 to 15 PDP event days per year,Schedule B-19 PDP rates,"SUMMER (Jun 1-Sep 30): Peak 4-9pm every day incl weekends/holidays; Partial-Peak 2-4pm and 9-11pm every day; Off-Peak all other. WINTER (Oct 1-May 31): Peak 4-9pm every day; Super Off-Peak 9am-2pm every day in March, April and May; Off-Peak all other",$0.90/kWh adder during PDP event hours,Per NBT or NEM2,Yes,Base Interruptible Program (legacy dual enrollments only); Automated Demand Response,Active,https://www.pge.com/tariffs/assets/pdf/tariffbook/ELEC_SCHEDS_B-19.pdf,2026-09-16,Primary
CAISO,CA,Southern California Edison Co (SCE),IOU,Schedules TOU-GS-3 and TOU-8 - non-residential demand-metered TOU service,Demand-Charge,LargeC&I,Battery;Solar+Storage;GeneralLoad,Default,Monthly customer charge + TOU energy + a year-round Facilities-Related Demand (FRD) charge per kW + a Time-Related Demand (TRD) charge per kW,,"TOU-GS-3 applies to demands of 200-500 kW; TOU-8 to demands above 500 kW. FRD is billed on the highest recorded demand in each monthly billing period (all hours, year-round). TRD is billed on the highest demand during summer On-Peak and winter Mid-Peak periods on weekdays. TOU-GS-3 Option E carries FRD only and no TRD, which changes how a battery should be dispatched. Specific $/kW values change each CPUC General Rate Case / advice-letter cycle and were not published in a machine-readable table at the URLs tested","Schedules TOU-GS-3, TOU-8 (SCE tariff book)",Summer On-Peak and winter Mid-Peak weekday windows (see schedule),,Per Schedule NBT or NEM2,Yes,Capacity Bidding Program; Base Interruptible Program; ELRP; Critical Peak Pricing,Active,https://www.sce.com/regulatory/tariff-books/rates-pricing-choices,2026-09-16,Primary
CAISO,CA,San Diego Gas & Electric Co (SDG&E),IOU,"Schedule AL-TOU - general service, demand-metered time-of-use",Demand-Charge,LargeC&I,Battery;Solar+Storage;GeneralLoad,Default,Basic service fee + TOU energy + non-coincident and on-peak demand charges per kW,,SDG&E's primary demand-metered commercial/industrial TOU schedule. The 2026 total-rates table was not retrievable at the URL pattern that works for SDG&E's residential schedules; the tariff sheet itself is posted at the source URL. Values are updated by advice letter and change several times a year,Schedule AL-TOU,On-Peak 4-9pm; summer season Jun-Oct,,Per Schedule NBT or NEM2,Yes,Capacity Bidding Program; Base Interruptible Program; ELRP,Active,https://www.sdge.com/sites/default/files/elec_elec-scheds_al-tou.pdf,2026-09-16,Primary
